LEASE_NUMBER,COMPLETION_NAME,PRODUCTION_DATE,DAYS_ON_PROD,PRODUCT_CODE,MON_O_PROD_VOL,MON_G_PROD_VOL,MON_WTR_PROD_VOL,API_WELL_NUMBER,WELL_STAT_CD,AREA_CODE_BLOCK_NUM,OPERATOR_NUM,SORT_NAME,BOEM_FIELD,INJECTION_VOLUME,PROD_INTERVAL_CD,FIRST_PROD_DATE,UNIT_AGT_NUMBER,UNIT_ALOC_SUFFIX
00016,A004,201301,6,O,101,101,142,177194003103,9,WD   31,687,CNOOC PETROLEUM USA INC,WD030,0,S03,20100831.0,,
00016,A010,201301,0,O,0,0,0,177194029700,12,WD   31,687,CNOOC PETROLEUM USA INC,WD030,0,S02,19940630.0,,
00016,E002,201301,0,O,0,0,0,177190022500,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,Q04,19720331.0,,
00016,E002D,201301,0,O,0,0,0,177190022500,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,Q01,19610228.0,,
00016,E002Q,201301,0,O,0,0,0,177190022500,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,Q64,,,
00016,E002T,201301,0,O,0,0,0,177190022500,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,Q65,,,
00016,E016,201301,0,G,0,0,0,177194064700,13,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,S03,20000605.0,,
00016,E018,201301,23,O,2382,976,26835,177194065600,8,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D01,19980420.0,,
00016,E018D,201301,8,O,1036,234,8204,177194065600,9,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D02,19980424.0,,
00016,E019,201301,0,O,0,0,0,177194028200,12,WD   31,3033,BLACK ELK ENERGY OFFSHORE OPERATIONS LLC,WD030,0,S03,20090321.0,,
00016,F013,201301,0,O,0,0,0,177190070500,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D01,19851031.0,,
00016,F013D,201301,0,O,0,0,0,177190070500,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D02,19640331.0,,
00016,F015,201301,0,O,0,0,0,177190070100,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D62,,,
00016,F015D,201301,0,O,0,0,0,177190070100,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D02,19690630.0,,
00016,F020,201301,0,O,0,0,0,177192018600,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,S02,19850630.0,,
00016,F021,201301,28,O,1165,3163,46096,177194036001,8,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,S01,19960831.0,,
00016,F023,201301,0,U,0,0,0,177194039600,14,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,X01,,,
00016,F026,201301,0,O,0,0,0,177194045101,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,S02,20020331.0,,
00016,F027,201301,31,O,2052,911,43622,177194063200,9,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,S01,19960704.0,,
00016,F028,201301,31,O,2101,461,5640,177194063500,8,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D01,20020124.0,,
00016,F028D,201301,31,O,2139,4576,47703,177194063500,8,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D02,20020128.0,,
00016,L010,201301,0,O,0,0,0,177194015000,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,S03,19960525.0,,
00016,L011,201301,0,O,0,0,0,177194030200,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,S02,20061130.0,,
00016,L012,201301,0,O,0,0,0,177194030600,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,S01,19831031.0,,
00016,L013,201301,31,O,2856,1368,20574,177194043302,8,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D01,20050430.0,,
00016,L013D,201301,0,O,0,0,0,177194043302,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D02,,,
00016,L019,201301,0,O,0,0,0,177194049600,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D02,,,
00016,L019,201301,0,O,0,0,0,177194049600,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D03,,,
00016,L020,201301,31,O,1344,1061,13629,177194050502,8,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,S01,19940930.0,,
00016,L021,201301,31,O,503,1323,2938,177194058100,8,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D02,20031231.0,,
00016,L021D,201301,0,G,0,0,0,177194058100,13,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D03,20031231.0,,
00016,L022D,201301,0,O,0,0,0,177194057800,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D02,19940430.0,,
00016,N010,201301,0,U,0,0,0,177190070200,14,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,X01,,,
00016,N018,201301,31,O,2991,3412,55697,177190071101,8,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,S01,20010708.0,,
00016,N019,201301,31,O,2298,2285,74460,177194026000,8,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,S01,19820731.0,,
00016,N020,201301,31,O,517,1895,26035,177194026101,8,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D01,19990513.0,,
00016,N020D,201301,31,O,3173,922,39765,177194026101,8,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D02,19990513.0,,
00016,N021,201301,0,O,0,0,0,177194057100,12,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,S02,20010531.0,,
00016,N022,201301,31,O,3069,1449,49640,177194060401,8,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,S01,20010623.0,,
00016,N023,201301,0,U,0,0,0,177194060101,14,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,X01,,,
00016,N024,201301,26,O,422,989,50121,177194071201,8,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,S01,20020815.0,,
00016,S018,201301,0,G,0,0,0,177190072300,13,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,D06,19960817.0,,
00016,S024,201301,29,O,1634,1875,0,177194049200,8,WD   31,2375,ENERGY XXI GOM LLC,WD030,0,S02,20050630.0,,
00018,B021,201301,31,O,109,1111,2008,177154057901,8,ST   66,2375,ENERGY XXI GOM LLC,ST054,0,S01,19980220.0,891003444.0,0
00019,G005,201301,0,O,0,0,0,177154054200,12,ST   54,2375,ENERGY XXI GOM LLC,ST054,0,S01,19860811.0,891003444.0,0
00019,G007,201301,0,O,0,0,0,177154052300,12,ST   54,2375,ENERGY XXI GOM LLC,ST054,0,S01,19890731.0,891003444.0,0
00019,G008,201301,0,O,0,0,0,177154051801,12,ST   54,2375,ENERGY XXI GOM LLC,ST054,0,S01,19951202.0,891003444.0,0
00019,G011,201301,0,G,0,0,0,177154051400,13,ST   54,2375,ENERGY XXI GOM LLC,ST054,0,S01,19821231.0,891003444.0,0
00019,G013,201301,21,O,2497,604,23774,177154050900,8,ST   54,2375,ENERGY XXI GOM LLC,ST054,0,S01,19821130.0,891003444.0,0
00019,G014,201301,0,G,0,0,0,177154052000,13,ST   54,2375,ENERGY XXI GOM LLC,ST054,0,S05,20040531.0,891003444.0,0
00019,G017,201301,28,G,526,6933,7910,177154054301,11,ST   54,2375,ENERGY XXI GOM LLC,ST054,0,S01,20090820.0,891003444.0,0
00019,G018,201301,0,O,0,0,0,177154052802,12,ST   54,2375,ENERGY XXI GOM LLC,ST054,0,S01,19971104.0,891003444.0,0
00019,G020,201301,0,U,0,0,0,177154054800,15,ST   54,2375,ENERGY XXI GOM LLC,ST054,0,S01,19830930.0,891003444.0,0
00019,G022,201301,0,O,0,0,0,177154064703,12,ST   54,2375,ENERGY XXI GOM LLC,ST054,0,S01,19980316.0,891003444.0,0
00019,G023,201301,0,O,0,0,0,177154054901,12,ST   54,2375,ENERGY XXI GOM LLC,ST054,0,S01,19951112.0,891003444.0,0
00019,G028,201301,28,O,3276,1149,49469,177154080101,8,ST   54,2375,ENERGY XXI GOM LLC,ST054,0,S01,19970603.0,891003444.0,0
00019,G031,201301,28,O,2842,602,12541,177154080201,8,ST   54,2375,ENERGY XXI GOM LLC,ST054,0,S01,19980118.0,891003444.0,0
00019,G032,201301,27,O,1476,270,7017,177154087800,8,ST   54,2375,ENERGY XXI GOM LLC,ST054,0,S01,19960204.0,891003444.0,0
00019,J005,201301,23,O,5719,19464,54,177154124200,8,ST   54,730,WALTER OIL & GAS CORPORATION,ST054,0,S01,20090608.0,891003444.0,0
00020,006,201301,24,O,6939,7311,19762,177154078402,8,ST   67,105,APACHE CORPORATION,ST054,0,S01,20081114.0,891003444.0,0
00020,B001,201301,0,U,0,0,0,177150031700,14,ST   67,2375,ENERGY XXI GOM LLC,ST054,0,X01,,,
00020,B003,201301,0,U,0,0,0,177150031900,14,ST   67,2375,ENERGY XXI GOM LLC,ST054,0,X01,,,
00020,B008,201301,0,U,0,0,0,177150084500,14,ST   67,2375,ENERGY XXI GOM LLC,ST054,0,X01,,,
00020,B009,201301,0,U,0,0,0,177150102200,14,ST   67,2375,ENERGY XXI GOM LLC,ST054,0,X01,,,
00020,B022,201301,0,O,0,0,0,177154057000,12,ST   67,2375,ENERGY XXI GOM LLC,ST054,0,D04,19980516.0,891003444.0,0
00020,B023,201301,31,O,2237,941,55669,177154056601,8,ST   67,2375,ENERGY XXI GOM LLC,ST054,0,S01,19970202.0,891003444.0,0
00020,B025,201301,31,O,2819,2646,15990,177154058505,8,ST   67,2375,ENERGY XXI GOM LLC,ST054,0,S01,20030608.0,891003444.0,0
00020,B026,201301,31,O,1252,3144,21320,177154061701,8,ST   67,2375,ENERGY XXI GOM LLC,ST054,0,S01,19950430.0,891003444.0,0
00020,B027,201301,31,O,2734,19115,96,177154063804,8,ST   67,2375,ENERGY XXI GOM LLC,ST054,0,D02,20120416.0,891003444.0,0
00020,B027,201301,25,O,538,1594,445,177154063804,8,ST   67,2375,ENERGY XXI GOM LLC,ST054,0,D01,20120430.0,891003444.0,0
00020,B029,201301,0,G,0,0,0,177154098201,13,ST   67,2375,ENERGY XXI GOM LLC,ST054,0,S02,20090131.0,891003444.0,0
00020,B030,201301,20,O,185,246,2840,177154097100,8,ST   67,2375,ENERGY XXI GOM LLC,ST054,0,D03,20090111.0,891003444.0,0
00020,B030D,201301,31,O,2964,2979,3501,177154097100,8,ST   67,2375,ENERGY XXI GOM LLC,ST054,0,D01,19991212.0,891003444.0,0
00020,B031,201301,31,O,0,2618,0,177154096800,8,ST   67,2375,ENERGY XXI GOM LLC,ST054,0,S04,20080815.0,891003444.0,0
00020,B032,201301,31,G,167,14627,379,177154067702,11,ST   67,2375,ENERGY XXI GOM LLC,ST054,0,S03,20050531.0,891003444.0,0
00020,B033,201301,31,G,7956,26347,28596,177154111601,11,ST   67,2375,ENERGY XXI GOM LLC,ST054,0,S03,20121231.0,891003444.0,0
00020,B043,201301,0,U,0,0,0,177154091703,14,ST   67,2375,ENERGY XXI GOM LLC,ST054,0,X01,,,
00020,G001,201301,0,O,0,0,0,177154050701,12,ST   67,2375,ENERGY XXI GOM LLC,ST054,0,S01,19970808.0,891003444.0,0
00020,G015,201301,0,O,0,0,0,177154053502,12,ST   67,2375,ENERGY XXI GOM LLC,ST054,0,S01,19970914.0,891003444.0,0
00020,G021,201301,0,O,0,0,0,177154064000,12,ST   67,2375,ENERGY XXI GOM LLC,ST054,0,S01,19860831.0,891003444.0,0
00020,G024,201301,28,G,0,14911,0,177154073300,11,ST   67,2375,ENERGY XXI GOM LLC,ST054,0,S03,20051221.0,891003444.0,0
00020,G025,201301,0,O,0,0,0,177154073700,12,ST   67,2375,ENERGY XXI GOM LLC,ST054,0,S01,20050228.0,891003444.0,0
00020,G029,201301,0,O,0,0,0,177154074102,12,ST   67,2375,ENERGY XXI GOM LLC,ST054,0,S01,19971213.0,891003444.0,0
00020,G030,201301,0,O,0,0,0,177154080000,12,ST   67,2375,ENERGY XXI GOM LLC,ST054,0,S02,20021117.0,891003444.0,0
00020,H001,201301,31,O,28542,102403,13336,177154082703,8,ST   67,2375,ENERGY XXI GOM LLC,ST054,0,D01,20010131.0,891003444.0,0
00020,H001D,201301,0,O,0,0,0,177154082703,12,ST   67,2375,ENERGY XXI GOM LLC,ST054,0,D02,20010131.0,891003444.0,0
00020,H002,201301,31,O,1503,7017,1219,177150096800,8,ST   67,2375,ENERGY XXI GOM LLC,ST054,0,S02,19760430.0,891003444.0,0
00026,J012,201301,0,U,0,0,0,177190018200,14,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,X01,,,
00026,J019,201301,0,U,0,0,0,177192020300,14,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,X01,,,
00026,J022,201301,0,U,0,0,0,177190018401,14,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,X01,,,
00026,J023,201301,31,O,1798,1826,59186,177194013700,8,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,S03,20000911.0,,
00026,J025,201301,0,U,0,0,0,177194014600,14,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,X01,,,
00026,J026,201301,31,O,7236,2255,50071,177194036200,9,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,S03,20110921.0,,
00026,J028,201301,0,U,0,0,0,177194068501,14,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,X01,,,
00026,P012,201301,0,O,0,0,0,177190020200,12,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,T03,,,
00026,P012D,201301,0,O,0,0,0,177190020200,12,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,T02,19840531.0,,
00026,P012T,201301,0,O,0,0,0,177190020200,12,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,T63,,,
00026,P024,201301,0,U,0,0,0,177192018700,14,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,X01,,,
00026,P029,201301,25,O,234,1713,14463,177194024600,9,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,S03,19930430.0,,
00026,P032,201301,30,O,1182,1930,2427,177194024702,8,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,D01,20010409.0,,
00026,P032D,201301,30,O,1926,910,31177,177194024702,8,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,D02,20010425.0,,
00026,P033,201301,30,O,3341,1979,27486,177194039501,9,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,S02,19970306.0,,
00026,P034,201301,30,O,1923,1819,37837,177194052800,8,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,S01,19910331.0,,
00026,P035,201301,30,O,1413,2567,25914,177194053501,8,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,S02,19930228.0,,
00026,P036,201301,30,O,1906,1443,35249,177194053000,8,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,D01,19910131.0,,
00026,P036D,201301,0,O,0,0,0,177194053000,12,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,D02,19910131.0,,
00026,P037,201301,30,O,2679,1081,43240,177194053300,8,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,D01,20060831.0,,
00026,P037D,201301,30,O,1410,1716,1503,177194053300,8,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,D02,19910531.0,,
00026,P038,201301,0,O,0,0,0,177194057400,12,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,S01,19940228.0,,
00026,P039,201301,25,O,1203,989,29796,177194060600,8,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,D01,20020327.0,,
00026,P039D,201301,30,O,2405,1685,36568,177194060600,8,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,D02,19950619.0,,
00026,P040,201301,0,U,0,0,0,177194065201,14,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,X01,,,
00026,P041,201301,0,O,0,0,0,177194066300,12,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,S02,20100113.0,,
00026,P042,201301,0,O,0,0,0,177194067600,12,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,S01,19990913.0,,
00026,P043,201301,0,O,0,0,0,177194082401,12,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,D02,20060430.0,,
00026,P043,201301,0,G,0,0,0,177194082401,13,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,D01,20060430.0,,
00026,T010,201301,0,O,0,0,0,177190021102,12,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,D01,20001210.0,,
00026,T010D,201301,31,O,1444,1118,18224,177190021102,9,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,D02,20001210.0,,
00026,T015,201301,0,O,0,0,0,177190132700,12,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,D04,19731130.0,,
00026,T020,201301,31,O,1945,1182,48166,177194011800,8,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,S02,19970528.0,,
00026,T021,201301,31,O,2400,2607,42960,177194012600,8,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,S02,19831130.0,,
00026,T022,201301,31,O,2569,1959,49150,177194013100,8,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,D01,20010309.0,,
00026,T022D,201301,31,O,891,1303,34128,177194013100,8,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,D02,20010325.0,,
00026,T023D,201301,31,O,431,1629,51532,177194013300,8,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,S02,19890731.0,,
00026,T024,201301,31,O,848,1834,669,177194025501,8,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,S03,20030903.0,,
00026,T025,201301,31,O,1721,1717,50274,177194032901,8,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,S03,20000417.0,,
00026,T026,201301,31,O,1531,1890,0,177194033802,9,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,D03,20110913.0,,
00026,T026D,201301,0,O,0,0,0,177194033802,12,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,D02,20021027.0,,
00026,T027,201301,31,O,3924,1119,27065,177194052301,8,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,D01,19990613.0,,
00026,T027D,201301,0,O,0,0,0,177194052301,12,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,D03,20030415.0,,
00026,T028,201301,0,O,0,0,0,177194051901,12,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,S02,20041029.0,,
00026,T029,201301,31,O,1073,1343,20426,177194052101,8,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,S02,20010929.0,,
00026,T030,201301,0,O,0,0,0,177194052701,12,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,S01,20010916.0,,
00026,T031,201301,31,O,4538,2610,47961,177194067400,9,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,D01,19990713.0,,
00026,T031,201301,31,O,3645,1004,36856,177194067400,8,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,D03,20050531.0,,
00026,T032,201301,0,O,0,0,0,177194071500,12,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,D01,20041127.0,,
00026,T032D,201301,0,O,0,0,0,177194071500,12,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,D02,20031002.0,,
00026,CC001,201301,27,G,0,4084,0,177194080501,11,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,D02,20050331.0,,
00026,CC001,201301,26,G,0,1292,0,177194080501,11,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,D01,20050331.0,,
00026,CC002,201301,25,G,1261,1727,30277,177194081400,11,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,S02,20070401.0,,
00026,CC003,201301,29,O,905,7095,11216,177194081500,8,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,S01,20051014.0,,
00026,CC004,201301,0,U,0,0,0,177194085000,14,WD   30,2375,ENERGY XXI GOM LLC,WD030,0,X01,,,
00028,E024,201301,0,U,0,0,0,177154103500,14,ST   55,2375,ENERGY XXI GOM LLC,ST054,0,X01,,,
00031,J027,201301,0,O,0,0,0,177174019000,12,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,S02,20000716.0,891002932.0,0
00031,L008,201301,26,O,1595,2165,45,177170013000,8,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,S02,19880430.0,891002932.0,0
00031,P001,201301,0,U,0,0,0,177170012200,14,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,X01,,,
00031,P002,201301,0,U,0,0,0,177170012400,14,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,X01,,,
00031,P003,201301,0,U,0,0,0,177170013300,14,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,X01,,,
00031,P005,201301,0,U,0,0,0,177170011900,14,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,X01,,,
00031,P007,201301,0,U,0,0,0,177170012900,14,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,X01,,,
00031,P009,201301,0,U,0,0,0,177170012300,14,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,X01,,,
00031,P010,201301,0,U,0,0,0,177170013501,14,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,X01,,,
00031,P012,201301,0,U,0,0,0,177170012700,14,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,X01,,,
00031,P015,201301,0,U,0,0,0,177170012100,14,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,X01,,,
00031,P016,201301,0,U,0,0,0,177170012600,14,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,X01,,,
00031,P017,201301,0,U,0,0,0,177170012000,14,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,X01,,,
00031,P018,201301,0,U,0,0,0,177170011300,14,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,X01,,,
00031,P019,201301,0,U,0,0,0,177170013100,14,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,X01,,,
00031,P023,201301,0,U,0,0,0,177170011800,14,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,X01,,,
00031,P025,201301,22,O,644,1400,3043,177174023500,8,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,S01,19950331.0,891002932.0,0
00031,P026,201301,24,O,608,1204,8451,177174020902,8,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,S01,19920930.0,891002932.0,0
00031,P027,201301,22,O,862,2907,3272,177174021203,9,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,S03,20110925.0,891002932.0,0
00031,P028,201301,0,U,0,0,0,177174024500,14,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,X01,,,
00031,P029,201301,0,O,0,0,0,177174025800,12,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,D01,19880131.0,891002932.0,0
00031,P029D,201301,0,O,0,0,0,177174025800,12,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,D02,19880131.0,891002932.0,0
00031,P030,201301,0,U,0,0,0,177174026802,14,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,X01,,,
00031,P031,201301,24,O,2287,3744,677,177174027300,9,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,S02,20020721.0,891002932.0,0
00031,P034,201301,24,O,4235,10494,16035,177174028902,8,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,D02,20121102.0,891002932.0,0
00031,P034,201301,22,O,4861,54218,2543,177174028902,8,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,D01,20121231.0,891002932.0,0
00031,P035,201301,0,U,0,0,0,177174029603,14,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,X01,,,
00031,P036,201301,0,O,0,0,0,177174029202,12,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,S01,20051231.0,891002932.0,0
00031,P038,201301,25,G,1853,1497,174,177174037100,11,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,D03,20110930.0,891002932.0,0
00031,P038,201301,0,G,0,0,0,177174037100,13,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,D04,20110831.0,891002932.0,0
00031,Q007,201301,0,O,0,0,0,177170016000,12,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,S03,19870331.0,891002932.0,0
00031,Q038,201301,0,O,0,0,0,177174026600,12,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,D01,19880630.0,891002932.0,0
00031,Q038D,201301,17,O,78,1074,349,177174026600,8,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,D02,19880630.0,891002932.0,0
00031,Q039,201301,0,U,0,0,0,177174026700,14,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,X01,,,
00031,Q040,201301,0,U,0,0,0,177174027100,14,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,X01,,,
00031,Q041,201301,27,O,1662,1666,323,177174027401,8,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,D01,19881031.0,891002932.0,0
00031,Q041D,201301,24,O,648,3456,4039,177174027401,9,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,D02,19881031.0,891002932.0,0
00031,Q042,201301,0,O,0,0,0,177174028200,12,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,D01,19890430.0,891002932.0,0
00031,Q042D,201301,0,O,0,0,0,177174028200,12,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,D02,19890331.0,891002932.0,0
00031,Q043,201301,27,O,1674,3205,4829,177174029000,8,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,S03,20111017.0,891002932.0,0
00031,Q044,201301,0,O,0,0,0,177174028400,12,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,S01,19890430.0,891002932.0,0
00031,Q045,201301,26,O,2609,2275,2244,177174029300,8,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,S03,20121018.0,891002932.0,0
00031,Q057,201301,27,O,1015,3777,11613,177174030400,9,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,D02,20121016.0,891002932.0,0
00031,Q057,201301,27,O,843,1654,2054,177174030400,9,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,D01,20121031.0,891002932.0,0
00031,Q058,201301,0,O,0,0,0,177174031000,12,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,D01,,891002932.0,0
00031,Q058,201301,8,O,208,601,43,177174031000,8,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,D02,20121029.0,891002932.0,0
00031,R021,201301,0,O,0,0,0,177174027500,12,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,S02,19920229.0,891002932.0,0
00031,R022,201301,0,O,0,0,0,177174019905,12,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,D02,20111130.0,891002932.0,0
00031,R022,201301,23,O,1609,3151,17835,177174019905,8,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,D01,20111130.0,891002932.0,0
00031,R024,201301,9,O,13,17899,8,177174042203,8,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,S01,20120808.0,891002932.0,0
00031,U017,201301,0,U,0,0,0,177170059800,16,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,X01,,,
00031,U017,201301,0,U,0,0,0,177170059801,16,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,X01,,,
00031,U019,201301,18,O,456,1006,3333,177170060100,9,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,S01,19870930.0,891002932.0,0
00031,U029,201301,0,U,0,0,0,177174008900,14,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,X01,,,
00031,U031,201301,0,U,0,0,0,177172009800,14,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,X01,,,
00031,U032,201301,0,U,0,0,0,177172010000,14,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,X01,,,
00031,U040,201301,0,U,0,0,0,177174015000,14,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,X01,,,
00031,U044,201301,0,O,0,0,0,177174015200,12,GI   22,2375,ENERGY XXI GOM LLC,GI016,0,S01,19830630.0,891002932.0,0
